join_id,doi,title,authors,author_corresponding,author_corresponding_institution,date,version,license,category,jatsxml,abstract,published,node,link_page,link_pdf,article,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements
565523,10.1101/565523,Avant-garde: An automated data-driven DIA data curation tool.,"Vaca Jacome, A. S.; Peckner, R.; Shulman, N.; Krug, K.; Deruff, K. C.; Officer, A.; Maclean, B.; Maccoss, M. J.; Carr, S. A.; Jaffe, J. D.",Jacob D Jaffe,"Broad Institute of MIT and Harvard, Cambridge, MA",2019-03-01,1,cc_by_nc_nd,Bioinformatics,https://www.biorxiv.org/content/early/2019/03/01/565523.source.xml,"Data-Independent Acquisition (DIA) is a technique that promises to comprehensively detect and quantify all peptides above an instruments limit of detection. Several software tools to analyze DIA data have been developed in recent years. However, several challenges still remain, like confidently identifying peptides, defining integration boundaries, dealing with interference for selected transitions, and scoring and filtering of peptide signals in order to control false discovery rates. In practice, a visual inspection of the signals is still required, which is impractical with large datasets. Avant-garde is a new tool to refine DIA (and PRM) by removing interfered transitions, adjusting integration boundaries and scoring peaks to control the FDR. Unlike other tools where MS runs are scored independently from each other, Avant-garde uses a novel data-driven scoring strategy. DIA signals are refined by learning from the data itself, using all measurements in all samples together to achieve the best optimization. We evaluated the performances of Avant-garde with a calibrated sample using spiked-in standards in a complex background, a phospho-enriched dataset (Abelin et al, 2016), and two complex hybrid proteome samples for benchmarking DIA software tools. The results clearly showed that Avant-garde is capable of improving the selectivity, accuracy, and reproducibility of the quantification results in very complex biological matrices. We have further shown that it can evaluate the suitability of a peak to be used for quantification reaching the same levels of selectivity, accuracy, and reproducibility obtained with manual validation.",1,547,https://www.biorxiv.org/content/10.1101/565523v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/565523v1.full.pdf,_10.1101_565523.txt,1,data availability statement,1,data availability: the data that support the findings of this study are available from the corresponding author upon request.  20   biorxiv preprint doi,code availability: avant-garde dia is an open-source software tool available as an r package and as an skyline external tool at ​https://github.com/sebvaca/avant_garde​.
565556,10.1101/565556,Sublethal antibiotics collapse gut bacterial populations by enhancing aggregation and expulsion,"Schlomann, B. H.; Wiles, T. J.; Wall, E. S.; Guillemin, K.; Parthasarathy, R.",Raghuveer Parthasarathy,University of Oregon,2019-08-19,2,cc_by_nc_nd,Microbiology,https://www.biorxiv.org/content/early/2019/08/19/565556.source.xml,"Antibiotics can profoundly alter the intestinal microbiome even at the sublethal concentrations often encountered through environmental contamination. The mechanisms by which low-dose antibiotics induce large yet highly variable changes in gut communities have remained elusive. We therefore investigated the impact of antibiotics on intestinal bacteria using larval zebrafish, whose experimental tractability enables high-resolution in vivo examination of response dynamics. Live imaging revealed that sublethal doses of the common antibiotic ciprofloxacin lead to severe drops in bacterial abundance, coincident with changes in spatial organization that increase susceptibility to intestinal expulsion. Strikingly, our data can be mapped onto a physical model of living gels that links bacterial aggregation and expulsion to nonequilibrium abundance dynamics, providing a framework for predicting the impact of antibiotics on the intestinal microbiome.",1,77,https://www.biorxiv.org/content/10.1101/565556v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/565556v2.full.pdf,_10.1101_565556.txt,0,NA,1,NA,648  all simulations were written in matlab and code is available at https://github.com/ bschloma/gac.
565796,10.1101/565796,Polymer brush bilayers under stationary shear motion at linear response regime: A theoretical approach,"Edwards, M.",Mike Edwards,Leibniz of Institute of Polymer Research Dresden,2019-03-04,1,cc_by_nc_nd,Biophysics,https://www.biorxiv.org/content/early/2019/03/04/565796.source.xml,"Statistical mechanics is employed to tackle the problem of polymer brush bilayers under stationary shear motion. The article addresses, solely, the linear response regime in which the polymer brush bilayers behave very much similar to the Newtonian fluids. My approach to this long-standing problem split drastically from the work already published Kreer, T, Soft Matter, 12, 3479 (2016). It has been thought for many decades that the interpenetration between the brushes is source of the friction between the brush covered surfaces sliding over each other. Whiles, the present article strongly rejects the idea of interpenetration length in that issue. Instead, here, I show that structure of the whole system is significant in friction between brush covered surfaces and the interpenetration is absolutely insignificant. The results of this research would blow ones mind about how the polymer brush bilayers respond at small shear rates.",0,636,https://www.biorxiv.org/content/10.1101/565796v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/565796v1.full.pdf,_10.1101_565796.txt,0,NA,0,NA,NA
565960,10.1101/565960,"Threshold Electric Skin Sensitivity Fluctuations in Pregnancy, Labor and Puerperium.","Rossmann, C. B. C.; Von Taaffe, C. T.",Charles B. C. Rossmann,"Western Memorial Regional Hospital in Corner Brook, Newfoundland, Canada, A2H 6J7",2019-03-04,1,cc_no,Neuroscience,https://www.biorxiv.org/content/early/2019/03/04/565960.source.xml,"Introduction Introduction Methods Results Discussion References The Threshold Electric Skin Sensitivity (TESS) was intensively investigated by many researchers during the past 100 years and a good survey of the previous literature is discussed in the work of Notermans, 1966 [8]. He used square wave constant current stimulus and tried to determine how many variables could have an influence on the skin sensitivity to electric stimulation. He found nearly constant pain threshold when measured in the same individual over a course of time. Schumacher et al, 1940 [12] measuring threshold sensitivity to heat stimulation in an earlier study came to the same conclusion. On the contrary, Lanier, 1943 [6] found that the threshold sensitivity to electric skin stimulation could vary considerab ...",1,639,https://www.biorxiv.org/content/10.1101/565960v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/565960v1.full.pdf,_10.1101_565960.txt,0,NA,0,NA,NA
566018,10.1101/566018,Multiple elements of addiction vulnerability are independently heritable in rats,"Eid, M.; Pullmann, D.; Li, H.; Jhou, T.",Thomas Jhou,Medical University of South Carolina,2019-03-04,1,cc_by_nc_nd,Neuroscience,https://www.biorxiv.org/content/early/2019/03/04/566018.source.xml,"BackgroundAlthough cocaine is powerfully rewarding, only a fraction of drug-exposed individuals actually transition to become drug-dependent users, possibly due in part to genetic influences, as addictions are among the most heritable of human neuropsychiatric disorders. Consistent with addiction being a complex disorder, prior studies have noted many factors that predict addiction vulnerability, such as drug-induced aversive effects, behavioral responses to novelty, and sensitivity to punishment.\n\nMethodsWe tested different inbred strains of rats, as well as selectively bred Sprague-Dawley (SD) or Heterogeneous Stock (HS) rats, on cocaine avoidance, sensitivity to punishment, and locomotor responses to novelty, and calculated heritability estimates of these behaviors. We tested animals on additional control tasks (progressive ratio, shock avoidance) to control for alternate interpretations of addiction-like behaviors.\n\nResultsConditioned avoidance to cocaine varied greatly between individual rats as measured using either the runway operant task or conditioned place aversion (CPA). Cocaine avoidance responded rapidly to selective breeding, yielding heritability estimates of 0.70 and 0.58 in SD and HS rats. Resistance to punishment was also highly heritable in inbred rats (estimated h2 = 0.62), and varied independently of cocaine avoidance despite both behaviors being mediated by the RMTg. Furthermore, cocaine avoidance correlated positively with cocaine-induced c-Fos induction in the RMTg, negatively with initial rates of acquisition of intravenous cocaine self-administration, and positively with both cued and cocaine-primed reinstatement.\n\nConclusionsCocaine avoidance and resistance to punishment are strongly and independently heritable behaviors that may both control different aspects of individual propensity to acquire and maintain drug-seeking.",0,640,https://www.biorxiv.org/content/10.1101/566018v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/566018v1.full.pdf,_10.1101_566018.txt,0,NA,0,NA,NA
566620,10.1101/566620,Nebula: Ultra-efficient mapping-free structural variant genotyper,"Khorsand, P.; Hormozdiari, F.",Fereydoun Hormozdiari,"University of California, Davis",2019-03-04,1,cc_by_nc_nd,Bioinformatics,https://www.biorxiv.org/content/early/2019/03/04/566620.source.xml,"MotivationLarge scale catalogs of common genetic variants (including indels and structural variants) are being created using data from second and third generation whole-genome sequencing technologies. However, the genotyping of these variants in newly sequenced samples is a nontrivial task that requires extensive computational resources. Furthermore, current approaches are mostly limited to only specific types of variants and are generally prone to various errors and ambiguities when genotyping events in repeat regions. Thus we are proposing an ultra-efficient approach for genotyping any type of structural variation that is not limited by the shortcomings and complexities of current mapping-based approaches.\n\nResultsOur method Nebula utilizes the changes in the count of k-mers to predict the genotype of common structural variations. We have shown that not only Nebula is an order of magnitude faster than mapping based approaches for genotyping deletions and mobile-element insertions, but also has comparable accuracy to state-of-the-art approaches. Furthermore, Nebula is a generic framework not limited to any specific type of event.\n\nAvailabilityNebula is publicly available at https://github.com/Parsoa/NebulousSerendipity",1,687,https://www.biorxiv.org/content/10.1101/566620v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/566620v1.full.pdf,_10.1101_566620.txt,0,NA,1,NA,availability: nebula is publicly available at https://github.com/parsoa/nebulousserendipity  1  introduction  structural variants (svs) are defined as medium and large size genomic alterations.
566950,10.1101/566950,Exploiting evolutionary herding to control drug resistance in cancer,"Acar, A.; Nichol, D.; Fernandez, J.; Cresswell, G. D.; Barozzi, I.; Hong, S. P.; Spiteri, I.; Stubbs, M.; Burke, R.; Stewart, A.; Vlachogiannis, G.; Maley, C. C.; Magnani, L.; Valeri, N.; Banerji, U.; Sottoriva, A.",Andrea Sottoriva,The Institute of Cancer Research,2019-03-04,1,cc_by_nd,Cancer Biology,https://www.biorxiv.org/content/early/2019/03/04/566950.source.xml,"Drug resistance mediated by clonal evolution is arguably the biggest problem in cancer therapy today. However, evolving resistance to one drug may come at a cost of decreased growth rate or increased sensitivity to another drug due to evolutionary trade-offs. This weakness can be exploited in the clinic using an approach called  evolutionary herding that aims at controlling the tumour cell population to delay or prevent resistance. However, recapitulating cancer evolutionary dynamics experimentally remains challenging. Here we present a novel approach for evolutionary herding based on a combination of single-cell barcoding, very large populations of 108-109 cells grown without re-plating, longitudinal non-destructive monitoring of cancer clones, and mathematical modelling of tumour evolution. We demonstrate evolutionary herding in non-small cell lung cancer, showing that herding allows shifting the clonal composition of a tumour in our favour, leading to collateral drug sensitivity and proliferative fitness costs. Through genomic analysis and single-cell sequencing, we were also able to determine the mechanisms that drive such evolved sensitivity. Our approach allows modelling evolutionary trade-offs experimentally to test patient-specific evolutionary herding strategies that can potentially be translated into the clinic to control treatment resistance.",0,620,https://www.biorxiv.org/content/10.1101/566950v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/566950v1.full.pdf,_10.1101_566950.txt,1,field-specific repository,0,data access sequence data have been deposited at the european genome-phenome archive (ega) which is hosted by the ebi and the crg under accession number egas00001003200.,NA
566984,10.1101/566984,Somatostatin-Expressing Interneurons Co-Release GABA and Glutamate onto Different Postsynaptic Targets in the Striatum.,"Cattaneo, S.; Zaghi, M.; Ripamonti, M.; Bedogni, F.; Sessa, A.; Taverna, S.",Stefano Taverna,San Raffaele Scientific Institute,2019-03-05,2,cc_no,Neuroscience,https://www.biorxiv.org/content/early/2019/03/05/566984.source.xml,"The functional contribution of somatostatin-expressing interneurons (SST-INs) to the synaptic organization of the striatum is poorly understood. Using electrophysiological recordings, optogenetic stimulation, and single-cell PCR analysis, we investigated functional patterns of synaptic connectivity in striatal SST-INs expressing channelrhodopsin-2. Photostimulation of these cells induced both glutamatergic excitatory postsynaptic currents (EPSCs) and GABAergic inhibitory postsynaptic currents (IPSCs) in striatal spiny projection neurons (SPNs) and fast-spiking interneurons (FSIs). The two synaptic components showed equally fast onset latencies, suggesting a mechanism of co-transmission. Accordingly, single-cell PCR analysis revealed that individual striatal SST-INs expressed mRNAs for both glutamate and GABA vesicular transporters (VGLUT1 and VGAT, respectively). During relatively prolonged optical stimuli (0.5-1s), IPSC arrays consistently outlasted EPSCs. As a result, photostimulation of SST-INs caused a transient burst of action potentials followed by a prolonged inhibition in postsynaptic cells.\n\nThese data suggest that striatal SST-INs are specialized to locally project synapses exerting a composite excitatory and inhibitory effect through GABA/glutamate co-transmission onto different postsynaptic targets.",0,709,https://www.biorxiv.org/content/10.1101/566984v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/566984v2.full.pdf,_10.1101_566984.txt,0,NA,0,NA,NA
567362,10.1101/567362,Single-Cell RNA Sequencing Reveals Regulatory Mechanism for Trophoblast Cell-Fate Divergence in Human Peri-Implantation Embryo,"Lv, B.; An, Q.; Zeng, Q.; Lu, P.; Zhu, X.; Ji, Y.; Fan, G.; Xue, Z.",Zhigang Xue,Tongji University School of Medicine,2019-03-04,1,cc_by,Cell Biology,https://www.biorxiv.org/content/early/2019/03/04/567362.source.xml,"Multipotent trophoblasts undergo dynamic morphological movement and cellular differentiation after embryonic implantation to generate placenta. However, the mechanism controlling trophoblast development and differentiation during peri-implantation development remains elusive. In this study, we modeled human embryo peri-implantation development from blastocyst to early post-implantation stages by using an in vitro coculture system, and profiled the transcriptome of individual trophoblast cells from these embryos. We revealed the genetic networks regulating peri-implantation trophoblast development. While determining when trophoblast differentiation happens, our bioinformatic analysis identified T-box transcription factor 3 (TBX3) as a key regulator for the differentiation of cytotrophoblast into syncytiotrophoblast. The function of TBX3 in trophoblast differentiation is then validated by a loss-of-function experiment. In conclusion, our results provided a valuable resource to study the regulation of trophoblasts development and differentiation during human peri-implantation development.",1,621,https://www.biorxiv.org/content/10.1101/567362v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/567362v1.full.pdf,_10.1101_567362.txt,1,"field-specific repository, data availability statement",0,487 488  availability of data and material  489  all sequencing data generated in this study are available on gene expression  490  omnibus (geo) with accession number gse125616 (reviewer access token:  491  ydmncaggxbqdhop).      availability of data and material  489  all sequencing data generated in this study are available on gene expression  490  omnibus (geo) with accession number gse125616,NA
567511,10.1101/567511,Estimating the effect of the 2005 change in BCG policy in England: A retrospective cohort study,"Abbott, S.; Christensen, H.; Welton, N.; Brooks-Pollock, E.",Sam Abbott,"Bristol Medical School: Population Health Sciences, University of Bristol",2019-03-08,1,cc_by,Epidemiology,https://www.biorxiv.org/content/early/2019/03/08/567511.source.xml,"BackgroundIn 2005, England changed from universal Bacillus Calmette-Guerin (BCG) vaccination of school-age children to targeted BCG vaccination of high-risk children at birth.\n\nMethodsWe combined notification data from the Enhanced Tuberculosis Surveillance system, with demographic data from the Labour Force Survey to construct retrospective cohorts of individuals in England relevant to both the universal, and targeted vaccination programmes between Jan 1, 2000 and Dec 31, 2010. For each cohort, we estimated incidence rates over a 5 year follow-up period and used Poisson and Negative Binomial regression models in order to estimate the impact of the change in policy on TB.\n\nResultsIn the non-UK born, we found evidence for an association between a reduction in incidence rates and the change in BCG policy (school-age IRR: 0.74 (95%CI 0.61, 0.88), neonatal IRR: 0.62 (95%CI 0.44, 0.88)). We found some evidence that the change in BCG policy was associated with a increase in incidence rates in the UK born school-age population (IRR: 1.08 (95%CI 0.97, 1.19)) and weaker evidence of an association with a reduction in incidence rates in UK born neonates (IRR: 0.96 (95%CI 0.82, 1.14)). Overall, we found that the change in BCG policy was associated with directly preventing 385 (95% CI -105, 881) TB cases.\n\nConclusionsWithdrawing universal vaccination at school-age and targeting BCG vaccination towards high-risk neonates was associated with reduced incidence of TB in England. This was largely driven by reductions in the non-UK born. There was a slight increase in UK born school-age cases.\n\nKey MessagesO_LIThere is little existing literature on the impact of withdrawing universal school-age BCG vaccination and introducing high-risk neonatal BCG vaccination on TB incidence rates in the populations directly affected by the vaccination programmes.\nC_LIO_LIThere was strong evidence that the change in policy was associated with a decrease in TB incidence rates in non-UK born neonates and school-age children. In the UK born individuals, there was some evidence that the change in policy was associated with an increase in TB incidence rates in those relevant to the universal school-age scheme, with little evidence of a decrease in incidence rates in those relevant to the high-risk neonatal vaccination scheme.\nC_LIO_LIOverall the change in vaccination policy was associated with preventing TB cases, mainly in the non-UK born.\nC_LIO_LIThese results provide an important evaluation of the direct effects of both withdrawing and implementing a BCG vaccination programme in a low incidence, high income, country and are relevant to several other countries that have made similar changes to their vaccination programmes.\nC_LI",1,554,https://www.biorxiv.org/content/10.1101/567511v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/567511v1.full.pdf,_10.1101_567511.txt,1,"general-purpose repository, data availability statement",1,accessibility of data and programming code the code used to clean the data used in this paper can be found at: doi:10.5281/zenodo.2551555 the code for the analysis contained in this paper can be found at: doi:10.5281/zenodo.2583056  17   biorxiv preprint doi: https://doi.org/10.1101/567511; this version posted march 8 2019.     accessibility of data and programming code the code used to clean the data used in this paper can be found at: doi,available from: https://github.com/h2oai/h2o-3 16.
567586,10.1101/567586,Dispersal dynamics and local filtering vary with climate across a grassland landscape,"Guittar, J.; Goldberg, D.; Klanderud, K.; Berge, A.; Boixaderas, M. R.; Meineri, E.; Topper, J.; Vandvik, V.",John Guittar,Michigan State University,2019-08-22,2,cc_no,Ecology,https://www.biorxiv.org/content/early/2019/08/22/567586.source.xml,"Dispersal dynamics and local filtering interactively generate regional vegetation patterns, but empirical evidence of their combined influence in nature is scarce, representing a missing link between our theoretical understanding of community assembly and real-world observation. Here, we compare seed and adult plant communities at twelve grassland sites with different climates in southern Norway to explore the degree to which community membership is shaped by dispersal limitation and local niche-based filtering, and how this varies with climate. To do this, we first divide species at each site into two groups: \""locally-transient\"" species, which occur as seeds but are rare or absent as adults (i.e., they arrive but are filtered out), or \""locally-persistent\"" species, which occur consistently as adults in annual vegetation surveys. We then ask questions to reveal where, when, why, and how locally-transient species are systematically disfavored during community assembly. Our results led to four main conclusions: (1) the strength of local filtering on community membership increased with temperature, (2) surprisingly, local filtering was stronger during seedling emergence than during seedling establishment, (3) climate-based niche differences drove differential performance among species, especially for seeds dispersing outside of their realized climate niches into more stressful (colder and drier) climates, and (4) locally-transient species had traits that may made them better dispersers (smaller seeds) but poorer competitors for light (shorter statures, less persistent clonal connections) than locally-persistent species, providing a potential explanation for why they arrived to new sites but failed to establish persistent adult populations. Our study is one of the first to combine seed, seedling, and adult survey data across multiple sites with different climates to provide a rigorous empirical evaluation of the combined influence of dispersal limitation and local filtering on the generation and maintenance of climate-associated vegetation patterns.",0,70,https://www.biorxiv.org/content/10.1101/567586v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/567586v2.full.pdf,_10.1101_567586.txt,0,NA,1,NA,all scripts in this study were written in r and are available at  308  https://github.com/guittarj/ms_transients.
568568,10.1101/568568,Network-based approaches elucidate differences within APOBEC and clock-like signatures in breast cancer,"Kim, Y.-A.; Wojtowicz, D.; Sarto Basso, R.; Sason, I.; Robinson, W.; Hochbaum, D. S.; Leiserson, M. D. M.; Sharan, R.; Vandin, F.; Przytycka, T. M.",Yoo-Ah Kim,"National Center of Biotechnology Information, National Library of Medicine, NIH, USA",2019-05-10,2,cc_no,Bioinformatics,https://www.biorxiv.org/content/early/2019/05/10/568568.source.xml,"Studies of cancer mutations typically focus on identifying cancer driving mutations. However, in addition to the mutations that confer a growth advantage, cancer genomes accumulate a large number of passenger somatic mutations resulting from normal DNA damage and repair processes as well as mutations triggered by carcinogenic exposures or cancer related aberrations of DNA maintenance machinery. These mutagenic processes often produce characteristic mutational patterns called mutational signatures. Understanding the etiology of the mutational signatures shaping a cancer genome is an important step towards understanding tumorigenesis. Considering mutational signatures as phenotypes, we asked two complementary questions (i) what are functional pathways whose gene expression profiles are associated with mutational signatures, and (ii) what are mutated pathways (if any) that might underlie specific mutational signatures? We have been able to identify pathways associated with mutational signatures on both expression and mutation levels. In particular, our analysis provides novel insights into mutagenic processes in breast cancer by capturing important differences in the etiology of different APOBEC related signatures and the two clock-like signatures. These results are important for understanding mutagenic processes in cancer and for developing personalized drug therapies.",1,162,https://www.biorxiv.org/content/10.1101/568568v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/568568v2.full.pdf,_10.1101_568568.txt,0,NA,0,NA,NA
569210,10.1101/569210,A topological data analysis based classification method for multiple measurement,"Riihimaki, H.; Chacholski, W.; Theorell, J.; Hillert, J.; Ramanujam, R.",Ryan Ramanujam,KTH - Royal Institute of Technology,2019-03-28,3,cc_by,Bioinformatics,https://www.biorxiv.org/content/early/2019/03/28/569210.source.xml,"BackgroundMachine learning models for repeated measurements are limited. Using topological data analysis (TDA), we present a classifier for repeated measurements which samples from the data space and builds a network graph based on the data topology. When applying this to two case studies, accuracy exceeds alternative models with additional benefits such as reporting data subsets with high purity along with feature values.\n\nResultsFor 300 examples of 3 tree species, the accuracy reached 80% after 30 datapoints, which was improved to 90% after increased sampling to 400 datapoints. Using data from 100 examples of each of 6 point processes, the classifier achieved 96.8% accuracy. In both datasets, the TDA classifier outperformed an alternative model.\n\nConclusionsThis algorithm and software can be beneficial for repeated measurement data common in biological sciences, as both an accurate classifier and a feature selection tool.",1,160,https://www.biorxiv.org/content/10.1101/569210v3?versioned=TRUE,https://www.biorxiv.org/content/10.1101/569210v3.full.pdf,_10.1101_569210.txt,0,NA,1,NA,availability of source code and requirements the source code for this algorithm is available as follows: • project name: multiple measurements tda classifier (mmtda) • project home page: https://github.com/ryaram1/mmtda   biorxiv preprint doi: https://doi.org/10.1101/569210; this version posted march 28 2019.
569830,10.1101/569830,Assessing introgressive hybridization in roan antelope (Hippotragus equinus): Lessons from South Africa,"Van Wyk, A. M. L.; Dalton, D. L.; Kotze, A. L.; Grobler, J. P.; Mokgokong, P. S. L.; Kropff, A. S. L.; Jansen Van Vuuren, B.",Desiré  Lee Dalton,"National Zoological Garden, South African National Biodiversity Institute",2019-03-06,1,cc_by,Zoology,https://www.biorxiv.org/content/early/2019/03/06/569830.source.xml,"Biological diversity is being lost at unprecedented rates, with admixture and introgression presenting major threats to species conservation. To this end, our ability to accurately identify introgression is critical to manage species, obtain insights into evolutionary processes, and ultimately contribute to the Aichi Targets developed under the Convention on Biological Diversity. A case in hand concerns roan antelope, one of Africas most iconic large mammal species. Despite their large size, these antelope are sensitive to habitat disturbance and interspecific competition, leading to the species being listed as Least Concern but with decreasing population trends, and as extinct over parts of its range. Molecular research identified the presence of two evolutionary significant units across their sub-Saharan range, corresponding to a West African lineage and a second larger group which includes animals from East, Central and Southern Africa. Within South Africa, one of the remaining bastions with increasing population sizes, there are a number of West African roan antelope populations on private farms, and concerns are that these animals hybridize with roan that naturally occur in the southern African region. We used a suite of 27 microsatellite markers to conduct admixture analysis. Our results unequivocally indicate evidence of hybridization, with our developed tests able to accurately identify F1, F2 and non-admixed individuals at threshold values of qi = 0.20 and qi = 0.15, although further backcrosses were not always detectable. Our study is the first to confirm ongoing hybridization in this iconic African antelope, and we provide recommendations for the future conservation and management of this species.",1,366,https://www.biorxiv.org/content/10.1101/569830v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/569830v1.full.pdf,_10.1101_569830.txt,0,NA,0,NA,NA
570416,10.1101/570416,Resistance Rate Distribution of MDR-TB Among Pulmonary Tuberculosis Patients Attending Nnamdi Azikiwe University Teaching Hospital Nnewi and ST Patrick’S Hospital Mile 4 Abakiliki in Southeast Nigeria,"Okoro, C. E.; Akujobi, C. N.; Udoh, I. P.; Ibhawaegbele, S. O.; Ezema, C. I.; Ezeugwu, U. A.; Dozie-Nwakile, O. C.; Okpe, A. C.",Chinenye Esther Okoro,"Enugu State University Teaching Hospital, Parklane Enugu, Enugu State",2019-03-09,1,cc_by_nd,Microbiology,https://www.biorxiv.org/content/early/2019/03/09/570416.source.xml,"Tuberculosis, one of the oldest recorded human afflictions, is still one of the biggest killers among the infectious diseases, despite the worldwide use of a live attenuated vaccine and several antibiotics. This study was designed to assess the resistance rate distribution of MDR-TB among pulmonary tuberculosis patients attending Nnamdi Azikiewe University Teaching Hospital (NAUTH) Nnewi and St Patricks Hospital Mile 4 Abakaliki in the Southeast Nigeria. Patients with persistent cough for over two weeks were screened by Ziehl-Neelsen (ZN) technique for the presence of acid fast bacilli (AFB) in their sputum and a total of 103 patients with AFB positive sputum samples were recruited. The positive sputum samples were subjected to Xpert MTB/RIF assay (GeneXpert(R), Cepheid USA) and culture on Lowestein Jensen medium for 42days at 37{degrees}C. Drug susceptibility testing was done on the isolates using the nitrate reduction assay (NRA). Xpert MTB/RIF assay detected MTB in 83(80.6%) samples out of which 45(67.2%) were rifampicin resistant. Sixty-seven (80.7%) of the isolates were resistant to at least one of the first-line drugs. Primary resistance was 91% while 19.4%, 35.8%, 22.4% and 22.4% of the isolates were resistant to one, two, three and four drugs respectively. Isoniazid had the highest rate of resistance (57.8%) while Ethambutol had the least (34.9%) and 30(44.8%) of the resistant isolates were MDR. Smoking (P=.002), gender (P=.002) and history of TB treatment (P=.012) were significantly associated with drug resistance. Educational status was significantly associated with MDR-TB (P=.020). NAUTH and St Patricks hospital had MDR-TB rates of 38.9% and 46.9% respectively. The findings of this study indicate high prevalence of MDR-TB among patients with pulmonary TB in the study sites and this portrays a menace to adequate TB control. Prompt diagnosis of TB, adequate patient compliance to therapy and increased awareness and mass education is recommended",0,607,https://www.biorxiv.org/content/10.1101/570416v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/570416v1.full.pdf,_10.1101_570416.txt,0,NA,0,NA,NA
